구,법정동,단지명,면적,매매가,2개월전,2개월평균,최근거래,최근일자,괴리율,추세,전세평균,전세범위,매매건수,전세건수,준공,연식,여의도,청계산,독립문,통근가중,KB전세가율,할인율,갭,갭대출,갭필요현금,실거주대출,실거주필요현금,주상복합,총점_갭,총점_실거주,총점_전월세,S1,S2,S3,S4,S5,S6,S7,S8
노원구,하계동,청솔(시영7),59㎡,5.84,,5.84,6.28,02.21,,16.3,3.03,2.6~3.5,2,4,1989,37,58,57,40,57.4,55.3,7.8,2.81,1.06,1.82,4.09,1.82,False,65.0,58.5,53.0,10,4,3,3,4,7,8,8
노원구,월계동,대동,84㎡,6.93,,6.93,6.95,02.21,,0.7,,,2,0,1997,29,51,55,40,53.4,55.3,15.7,,,,4.85,2.2,False,47.0,43.5,46.0,4,4,3,3,4,5,10,8
노원구,월계동,롯데캐슬루나,84㎡,8.98,,8.98,9.23,03.05,,1.9,4.87,4.8~5.0,4,3,2006,20,51,55,40,53.4,55.3,-9.3,4.11,1.13,3.28,6.0,3.28,False,56.5,48.5,50.0,6,6,6,3,4,6,4,8
노원구,월계동,현대,84㎡,8.85,,8.85,8.75,02.19,,-2.2,4.83,4.7~5.0,2,5,2000,26,51,55,40,53.4,55.3,-7.7,4.02,1.17,3.13,6.0,3.13,False,41.0,34.5,42.0,2,6,3,3,4,5,4,8
노원구,월계동,청백4,59㎡,4.83,,4.83,4.7,03.02,,-5.2,2.65,2.3~3.0,2,4,1998,28,51,55,40,53.4,55.3,23.8,2.18,0.73,1.5,3.38,1.5,False,41.0,38.5,44.0,2,4,3,3,4,5,10,8
은평구,수색동,DMC파인시티자이,59㎡,12.85,,12.85,13.0,02.28,,-1.6,6.47,6.4~6.5,4,3,2025,1,27,54,36,43.2,59.5,-49.1,6.38,,6.8,6.0,7.27,False,55.5,51.5,58.0,2,10,6,5,4,10,4,8
은평구,수색동,e편한세상 수색 에코포레,59㎡,6.77,6.55,6.77,7.39,03.07,12.8,5.6,3.99,3.7~4.3,11,5,2003,23,27,54,36,43.2,59.5,21.4,2.78,0.75,2.14,4.74,2.14,False,67.0,63.5,61.0,8,4,8,5,4,5,10,8
은평구,수색동,DMCSK뷰아이파크포레,84㎡,12.62,13.1,12.62,11.0,03.17,-16.0,-3.0,6.83,6.0~7.5,5,6,2025,1,27,54,36,43.2,59.5,-29.1,5.79,,6.21,6.0,7.04,False,55.5,51.5,58.0,2,10,6,5,4,10,4,8
은평구,구산동,갈현1단지e-편한세상,84㎡,6.98,,6.98,6.55,02.21,,-2.4,,5.0~5.0,4,1,2004,22,33,60,24,49.2,59.5,28.6,,,,4.89,2.22,False,46.0,45.5,53.0,2,4,6,3,8,5,10,8
은평구,갈현동,갈현동현대,59㎡,5.1,5.1,5.1,4.76,03.03,-6.7,-1.9,2.88,2.4~3.4,4,2,1997,29,48,60,21,55.2,59.5,40.8,2.22,0.69,1.59,3.57,1.59,False,46.0,45.5,53.0,2,4,6,3,8,5,10,8
은평구,구산동,경남아너스빌,84㎡,6.43,,6.43,6.3,02.28,,7.0,4.38,4.2~4.7,4,5,2004,22,33,60,24,49.2,59.5,34.2,2.05,0.12,2.02,4.5,2.02,False,67.0,63.0,60.0,9,4,6,3,8,5,10,8
은평구,녹번동,래미안베라힐즈,84㎡,13.32,12.3,13.32,14.0,02.13,13.8,1.0,7.42,5.5~8.5,15,11,2019,7,41,53,14,48.2,59.5,-36.2,5.9,,6.34,6.0,7.76,False,71.0,65.5,68.0,6,10,10,3,10,9,4,8
은평구,녹번동,래미안베라힐즈,59㎡,10.75,11.5,10.75,12.0,02.11,4.3,-5.0,5.72,4.9~6.2,7,7,2019,7,41,53,14,48.2,59.5,-24.8,5.03,0.28,5.1,6.0,5.1,False,52.0,49.5,59.0,2,8,6,3,10,9,4,8
은평구,녹번동,북한산푸르지오,84㎡,11.92,10.85,11.92,11.8,02.21,8.8,7.9,6.42,6.0~7.0,10,10,2015,11,41,53,14,48.2,59.5,-21.9,5.5,,5.89,6.0,6.31,False,74.0,67.0,66.0,9,8,8,3,10,7,4,8
은평구,녹번동,대림아파트(276),84㎡,7.65,7.7,7.65,7.8,03.20,1.3,0.3,4.9,4.2~5.3,11,6,1993,33,41,53,14,48.2,59.5,21.8,2.75,0.45,2.47,5.35,2.47,False,55.0,54.5,60.0,4,4,8,3,10,5,10,8
은평구,수색동,청구,59㎡,8.35,,8.35,8.3,01.27,,-1.2,4.55,4.4~4.6,2,4,2000,26,27,54,36,43.2,59.5,3.1,3.8,1.29,2.74,5.84,2.74,False,45.0,41.5,49.0,2,6,3,5,4,5,6,8
은평구,녹번동,녹번JR아파트,84㎡,7.03,,7.03,7.5,02.27,,14.5,4.4,4.4~4.4,2,2,2002,24,41,53,14,48.2,59.5,28.1,2.63,0.52,2.24,4.92,2.24,False,68.0,64.5,61.0,10,4,3,3,10,5,10,8
은평구,수색동,DMC롯데캐슬더퍼스트,59㎡,10.55,11.0,10.55,10.55,01.24,-4.1,-4.1,5.63,4.2~6.8,2,6,2021,5,27,54,36,43.2,59.5,-22.4,4.92,0.37,4.9,6.0,4.9,False,49.5,46.5,54.0,2,8,3,5,4,10,4,8
은평구,수색동,e편한세상 수색 에코포레,84㎡,7.89,,7.89,8.2,03.09,,5.2,4.6,3.3~5.0,5,10,2003,23,27,54,36,43.2,59.5,19.3,3.29,0.92,2.56,5.52,2.56,False,65.0,61.5,59.0,8,4,6,5,4,5,10,8
은평구,녹번동,힐스테이트녹번,84㎡,12.17,12.17,,12.17,01.20,0.0,-4.9,6.48,5.2~7.2,2,3,2019,7,41,53,14,48.2,59.5,-24.5,5.69,,6.09,6.0,6.57,False,52.0,48.5,57.0,2,10,3,3,10,9,4,8
은평구,신사동,신성,84㎡,5.15,5.47,5.15,5.45,02.20,-0.4,-5.2,3.58,3.5~3.6,4,2,1988,38,33,60,28,49.2,59.5,47.3,1.57,0.02,1.6,3.6,1.6,False,46.0,45.5,52.0,2,4,6,3,6,7,10,8
은평구,녹번동,녹번JR아파트,59㎡,6.76,6.47,6.76,6.85,02.13,5.9,4.6,3.67,3.4~4.1,3,4,2002,24,41,53,14,48.2,59.5,21.6,3.09,1.06,2.14,4.73,2.14,False,62.0,59.5,59.0,8,4,3,3,10,5,10,8
은평구,수색동,DMCSKVIEW,59㎡,13.5,13.5,,13.5,01.17,0.0,0.4,6.9,6.5~7.1,2,3,2023,3,27,54,36,43.2,59.5,-56.7,6.6,,7.05,6.0,7.95,False,58.5,53.5,57.0,4,10,3,5,4,10,4,8
은평구,수색동,DMCSK뷰아이파크포레,59㎡,11.02,11.09,11.02,11.3,02.27,1.9,-0.8,6.15,6.0~6.3,6,5,2025,1,27,54,36,43.2,59.5,-27.9,4.87,,5.23,6.0,5.38,False,52.5,49.5,57.0,2,8,6,5,4,10,4,8
은평구,대조동,삼성타운,59㎡,6.0,6.0,,6.0,01.16,0.0,0.5,3.79,3.5~4.2,2,3,1997,29,45,57,18,52.2,59.5,30.4,2.21,0.41,1.87,4.2,1.87,False,49.0,47.5,52.0,4,4,3,3,8,5,10,8
은평구,수색동,DMC파인시티자이,84㎡,15.0,15.0,,15.0,01.11,0.0,-2.6,7.42,6.8~7.8,2,6,2025,1,27,54,36,43.2,59.5,-53.4,7.58,,8.07,6.0,9.49,False,52.5,48.5,55.0,2,10,3,5,4,10,4,8
은평구,신사동,미성,84㎡,6.75,4.6,6.75,6.75,02.21,46.7,16.9,3.38,3.1~3.8,5,3,1987,39,33,60,28,49.2,59.5,31.0,3.37,1.34,2.14,4.72,2.14,False,70.0,65.5,60.0,10,4,6,3,6,7,10,8
은평구,신사동,은평신사두산위브2차,84㎡,7.89,7.86,7.89,7.98,03.03,1.5,0.4,,4.7~4.7,3,1,2011,15,33,60,28,49.2,59.5,19.3,,,,5.52,2.56,False,49.0,47.5,51.0,4,4,3,3,6,7,10,8
은평구,수색동,DMC롯데캐슬더퍼스트,84㎡,12.9,,12.9,13.0,02.28,,2.2,7.1,7.0~7.5,7,5,2021,5,27,54,36,43.2,59.5,-31.9,5.8,,6.23,6.0,7.33,False,67.5,61.5,62.0,6,10,6,5,4,10,4,8
은평구,녹번동,북한산푸르지오,59㎡,10.93,,10.93,10.85,03.03,,-0.1,,,4,0,2015,11,41,53,14,48.2,59.5,-26.8,,,,6.0,5.29,False,51.0,47.5,57.0,2,8,6,3,10,7,4,8
은평구,신사동,현대1,84㎡,6.13,,6.13,6.0,03.06,,3.3,4.0,3.3~4.3,3,5,1997,29,33,60,28,49.2,59.5,37.3,2.13,0.29,1.91,4.29,1.91,False,54.0,50.5,51.0,6,4,3,3,6,5,10,8
은평구,신사동,현대2,84㎡,5.86,,5.86,6.0,02.28,,7.0,3.83,3.7~4.0,6,4,1994,32,33,60,28,49.2,59.5,40.1,2.03,0.27,1.82,4.1,1.82,False,66.0,61.0,57.0,9,4,6,3,6,5,10,8
은평구,녹번동,힐스테이트녹번,59㎡,12.55,,12.55,12.7,02.26,,2.4,6.17,5.7~6.7,2,11,2019,7,41,53,14,48.2,59.5,-45.6,6.38,,6.79,6.0,6.96,False,64.0,58.5,61.0,6,10,3,3,10,9,4,8
은평구,수색동,DMCSKVIEW,84㎡,15.2,,15.2,13.9,03.19,,-15.8,7.41,6.8~8.3,2,14,2023,3,27,54,36,43.2,59.5,-55.5,7.79,,8.29,6.0,9.7,False,52.5,48.5,55.0,2,10,3,5,4,10,4,8
은평구,신사동,신사동한신휴플러스,84㎡,6.65,,6.65,6.7,02.21,,1.5,3.35,2.1~4.6,2,2,2003,23,33,60,28,49.2,59.5,32.0,3.3,1.31,2.1,4.66,2.1,False,54.0,50.5,51.0,6,4,3,3,6,5,10,8
은평구,수색동,DMC 진흥,59㎡,6.42,,6.42,6.47,03.09,,2.8,3.8,3.0~4.4,3,3,2003,23,27,54,36,43.2,59.5,25.5,2.62,0.69,2.02,4.49,2.02,False,56.0,53.5,54.0,6,4,3,5,4,5,10,8
은평구,갈현동,미미,59㎡,5.4,,5.4,5.1,02.19,,-10.5,,,2,0,1997,29,48,60,21,55.2,59.5,37.3,,,,3.78,1.68,False,43.0,42.5,50.0,2,4,3,3,8,5,10,8
은평구,신사동,신성,59㎡,4.3,,4.3,4.4,03.07,,4.8,2.8,2.8~2.8,2,2,1988,38,33,60,28,49.2,59.5,50.1,1.5,0.21,1.34,3.01,1.34,False,61.0,57.5,55.0,8,4,3,3,6,7,10,8
은평구,갈현동,한솔,59㎡,4.55,,4.55,4.55,03.14,,0.0,,3.0~3.0,2,1,1997,29,48,60,21,55.2,59.5,47.2,,,,3.18,1.42,False,49.0,47.5,52.0,4,4,3,3,8,5,10,8
서대문구,영천동,독립문삼호,84㎡,13.65,12.5,13.65,13.65,02.20,9.2,9.2,6.12,4.2~6.8,2,10,1995,31,32,44,5,39.2,55.1,-22.3,7.53,,7.98,6.0,8.1,False,74.0,67.0,66.0,9,10,3,5,10,5,4,8
서대문구,홍제동,홍제현대,84㎡,9.53,8.3,9.53,10.07,02.28,21.3,14.8,,,3,0,1992,34,35,47,8,42.2,55.1,14.6,,,,6.0,3.84,False,73.0,69.5,67.0,10,6,3,5,10,5,8,8
서대문구,홍제동,청구3차,84㎡,10.25,9.9,10.25,10.25,02.28,3.5,8.3,,5.2~5.2,3,1,2001,25,35,47,8,42.2,55.1,8.2,,,,6.0,4.59,False,73.0,69.0,67.0,9,8,3,5,10,5,8,8
서대문구,홍제동,홍제센트럴IPARK,84㎡,14.11,,14.11,13.98,02.08,,0.9,7.29,6.0~8.0,4,8,2020,6,35,47,8,42.2,55.1,-26.4,6.82,,7.29,6.0,8.58,False,64.0,61.5,68.0,4,10,6,5,10,9,4,8
서대문구,홍제동,인왕산현대,84㎡,9.72,10.2,9.72,9.5,01.28,-6.9,-3.6,3.9,1.4~6.3,8,5,2000,26,35,47,8,42.2,55.1,12.9,5.82,2.1,4.04,6.0,4.04,False,54.0,54.5,64.0,2,6,8,5,10,5,8,8
서대문구,홍제동,청구3차,59㎡,7.8,,7.8,7.8,02.21,,0.0,4.58,4.3~5.0,3,5,2001,25,35,47,8,42.2,55.1,19.5,3.22,0.88,2.53,5.46,2.53,False,53.0,54.5,61.0,4,4,3,5,10,5,10,8
서대문구,연희동,성원,84㎡,8.84,,8.84,9.5,03.05,,9.7,5.51,5.0~6.2,4,6,2001,25,32,59,45,48.2,55.1,20.8,3.33,0.49,3.12,6.0,3.12,False,68.0,61.0,55.0,9,6,6,3,4,5,10,8
서대문구,홍은동,"현대(1,2차)",59㎡,6.1,6.1,6.1,6.1,02.12,0.0,-3.0,3.9,3.8~4.0,4,2,1988,38,39,51,12,46.2,55.1,37.0,2.2,0.37,1.9,4.27,1.9,False,48.0,49.5,58.0,2,4,6,3,10,7,10,8
서대문구,홍은동,홍은동벽산,84㎡,7.31,7.48,7.31,7.43,02.28,-0.7,-1.3,,4.3~4.3,14,1,1997,29,39,51,12,46.2,55.1,34.5,,,,5.12,2.34,False,49.0,49.5,58.0,2,4,8,3,10,5,10,8
서대문구,홍제동,제일아파트,84㎡,7.78,,7.78,7.75,01.31,,-0.6,,,2,0,2015,11,35,47,8,42.2,55.1,30.3,,,,5.45,2.52,False,48.0,51.5,61.0,2,4,3,5,10,7,10,8
서대문구,남가좌동,래미안루센티아,59㎡,12.89,12.5,12.89,12.5,03.11,0.0,-0.5,5.95,4.1~6.7,5,15,2020,6,31,58,44,47.2,55.1,-33.1,6.94,0.05,7.32,6.0,7.32,False,52.0,45.5,51.0,2,10,6,3,4,9,4,8
서대문구,홍제동,유원하나,84㎡,5.97,5.9,5.97,5.9,02.01,0.0,0.7,,4.3~4.3,5,1,1996,30,35,47,8,42.2,55.1,46.5,,,,4.18,1.86,False,56.0,57.5,64.0,4,4,6,5,10,5,10,8
서대문구,홍제동,홍제원현대(459-0),59㎡,9.15,8.5,9.15,9.7,02.28,14.1,7.6,4.44,4.2~4.7,3,13,2000,26,35,47,8,42.2,55.1,5.5,4.71,1.56,3.45,6.0,3.45,False,70.0,67.0,66.0,9,6,3,5,10,5,8,8
서대문구,홍은동,홍은미성,84㎡,4.99,,4.99,5.0,02.13,,0.3,,,2,0,1985,41,39,51,12,46.2,55.1,55.3,,,,3.49,1.55,False,51.0,51.5,57.0,4,4,3,3,10,7,10,8
서대문구,홍은동,북한산두산위브,84㎡,9.62,9.43,9.62,10.1,03.02,7.1,4.8,5.47,4.6~6.3,5,12,2020,6,39,51,12,46.2,55.1,13.8,4.15,0.53,3.94,6.0,3.94,False,69.0,66.5,66.0,8,6,6,3,10,9,8,8
서대문구,충정로3가,피어리스,84㎡,7.45,6.7,7.45,7.45,01.26,11.2,11.2,,5.0~5.0,2,1,1987,39,20,47,24,36.2,55.1,33.2,,,,5.21,2.4,False,71.0,69.5,66.0,10,4,3,5,8,7,10,8
서대문구,홍제동,서대문푸르지오센트럴파크,59㎡,14.02,12.55,14.02,13.85,02.11,10.4,9.5,6.35,4.5~7.5,7,8,2023,3,35,47,8,42.2,55.1,-44.8,7.67,,8.13,6.0,8.48,False,79.5,75.0,74.0,9,10,6,5,10,10,4,8
서대문구,홍제동,홍제역해링턴플레이스,84㎡,15.86,15.0,15.86,15.0,03.12,0.0,1.3,7.61,5.5~8.7,6,23,2024,2,35,47,8,42.2,55.1,-42.1,8.25,,8.77,6.0,10.38,False,70.5,67.5,71.0,6,10,6,5,10,10,4,8
서대문구,홍제동,홍제삼성래미안,59㎡,8.7,8.2,8.7,9.08,02.28,10.7,12.1,,3.8~3.8,4,1,2001,25,35,47,8,42.2,55.1,10.2,,,,6.0,2.97,False,76.0,72.5,70.0,10,6,6,5,10,5,8,8
서대문구,남가좌동,DMC에코자이,59㎡,12.75,12.4,12.75,12.8,02.10,3.2,6.3,6.21,5.1~6.7,8,13,2019,7,31,58,44,47.2,55.1,-31.7,6.54,,6.96,6.0,7.17,False,72.0,62.5,59.0,8,10,8,3,4,9,4,8
서대문구,남가좌동,DMC래미안클라시스,84㎡,10.9,10.4,10.9,10.9,01.31,4.8,4.8,5.66,5.5~6.0,2,4,2000,26,31,58,44,47.2,55.1,2.3,5.24,0.34,5.26,6.0,5.26,False,63.0,53.5,50.0,8,8,3,3,4,5,6,8
서대문구,홍제동,청구1차,84㎡,11.11,9.8,11.11,11.3,03.02,15.3,8.8,5.4,4.6~6.3,8,21,1994,32,35,47,8,42.2,55.1,0.4,5.71,0.6,5.48,6.0,5.48,False,77.0,72.0,71.0,9,8,8,5,10,5,6,8
서대문구,홍제동,홍제한양,59㎡,7.75,,7.75,6.3,03.13,,-10.4,3.73,3.1~4.3,4,16,1993,33,35,47,8,42.2,55.1,20.0,4.02,1.69,2.51,5.42,2.51,False,50.0,52.5,62.0,2,4,6,5,10,5,10,8
서대문구,홍제동,금호어울림,84㎡,9.07,8.5,9.07,8.9,02.02,4.7,3.3,5.9,5.7~6.0,5,3,2016,10,35,47,8,42.2,55.1,18.7,3.17,0.1,3.37,6.0,3.37,False,67.0,68.5,71.0,6,6,6,5,10,9,10,8
서대문구,홍은동,e편한세상홍제가든플라츠,84㎡,13.7,13.0,13.7,13.9,02.03,6.9,5.4,6.88,6.5~7.3,3,3,2023,3,39,51,12,46.2,55.1,-22.8,6.82,,7.27,6.0,8.15,False,70.5,64.5,64.0,8,10,3,3,10,10,4,8
서대문구,홍제동,인왕산한신휴플러스,84㎡,10.1,,10.1,10.2,02.14,,2.0,,7.0~7.0,2,1,2009,17,35,47,8,42.2,55.1,9.5,,,,6.0,4.43,False,64.5,62.5,65.0,6,8,3,5,10,6,8,8
서대문구,대현동,신촌럭키,84㎡,14.35,,14.35,14.8,02.05,,6.5,5.96,4.8~8.0,2,10,1999,27,23,52,29,40.4,55.1,-28.6,8.39,0.04,8.82,6.0,8.82,False,69.0,60.5,59.0,8,10,3,5,6,5,4,8
서대문구,남가좌동,DMC파크뷰자이1단지,84㎡,15.92,15.2,15.92,16.6,02.23,9.2,3.3,7.58,6.0~8.4,11,25,2015,11,31,58,44,47.2,55.1,-42.7,8.34,,8.87,6.0,10.45,False,65.0,55.5,55.0,6,10,8,3,4,7,4,8
서대문구,홍은동,"현대(1,2차)",84㎡,7.4,,7.4,6.9,02.26,,-10.7,4.3,4.0~4.8,3,7,1988,38,39,51,12,46.2,55.1,33.7,3.1,0.88,2.38,5.18,2.38,False,45.0,46.5,55.0,2,4,3,3,10,7,10,8
서대문구,천연동,천연뜨란채,59㎡,10.79,10.5,10.79,11.65,02.27,11.0,13.6,5.03,4.2~5.6,7,15,2006,20,35,47,8,42.2,55.1,-11.4,5.76,0.97,5.15,6.0,5.15,False,77.5,71.5,70.0,10,8,6,5,10,6,4,8
서대문구,연희동,대우푸르지오,59㎡,9.45,8.95,9.45,9.9,03.17,10.6,9.6,4.74,4.3~5.0,4,5,2002,24,32,59,45,48.2,55.1,2.4,4.71,1.26,3.76,6.0,3.76,False,66.0,57.0,53.0,9,6,6,3,4,5,6,8
서대문구,남가좌동,남가좌동현대,59㎡,8.6,8.49,8.6,9.3,03.14,9.5,8.4,4.44,4.2~4.8,6,10,1999,27,31,58,44,47.2,55.1,11.2,4.16,1.56,2.86,6.0,2.86,False,67.0,59.0,54.0,9,6,6,3,4,5,8,8
서대문구,홍제동,홍제원현대(459-0),84㎡,10.57,10.5,10.57,10.97,03.02,4.5,5.9,5.45,4.7~6.0,4,8,2000,26,35,47,8,42.2,55.1,5.3,5.12,0.55,4.92,6.0,4.92,False,73.0,69.5,69.0,8,8,6,5,10,5,8,8
서대문구,남가좌동,DMC파크뷰자이2단지,84㎡,15.85,,15.85,16.0,03.03,,1.9,7.37,5.7~8.2,2,17,2015,11,31,58,44,47.2,55.1,-42.0,8.48,,9.0,6.0,10.37,False,60.0,50.5,50.0,6,10,3,3,4,7,4,8
서대문구,남가좌동,남가좌동현대,84㎡,9.95,10.75,9.95,9.45,02.04,-12.1,-7.4,5.1,4.7~5.5,3,2,1999,27,31,58,44,47.2,55.1,10.8,4.85,0.9,4.28,6.0,4.28,False,43.0,38.5,44.0,2,6,3,3,4,5,8,8
서대문구,홍은동,두산,59㎡,5.96,,5.96,5.97,02.25,,-1.1,,,3,0,1997,29,39,51,12,46.2,55.1,38.5,,,,4.17,1.85,False,44.0,44.5,53.0,2,4,3,3,10,5,10,8
서대문구,홍제동,홍제센트럴IPARK,59㎡,12.7,,12.7,13.0,02.28,,4.8,6.5,6.5~6.5,2,2,2020,6,35,47,8,42.2,55.1,-31.1,6.2,,6.62,6.0,7.12,False,73.0,68.5,69.0,8,10,3,5,10,9,4,8
서대문구,남가좌동,DMC센트럴아이파크,84㎡,13.72,13.4,13.72,13.4,03.14,0.0,1.6,6.82,5.2~7.5,12,9,2018,8,31,58,44,47.2,55.1,-22.9,6.9,,7.35,6.0,8.17,False,66.0,57.5,57.0,6,10,8,3,4,9,4,8
서대문구,홍제동,문화촌현대,59㎡,6.91,6.685,6.91,7.1,03.07,6.2,3.6,3.97,3.5~4.3,10,5,2002,24,35,47,8,42.2,55.1,28.6,2.94,0.87,2.2,4.84,2.2,False,64.0,64.5,68.0,6,4,8,5,10,5,10,8
서대문구,홍은동,북한산두산위브2차,59㎡,7.86,7.7,7.86,8.0,02.21,3.9,2.1,4.51,3.9~5.0,6,5,2021,5,39,51,12,46.2,55.1,18.8,3.35,0.99,2.55,5.5,2.55,False,61.5,62.5,65.0,6,4,6,3,10,10,10,8
서대문구,남가좌동,DMC센트럴아이파크,59㎡,11.83,11.7,11.83,11.9,02.27,1.7,0.0,5.54,5.2~5.9,4,2,2018,8,31,58,44,47.2,55.1,-22.2,6.29,0.46,6.22,6.0,6.22,False,55.0,48.5,52.0,4,8,6,3,4,9,4,8
서대문구,북아현동,신촌푸르지오,84㎡,20.5,20.5,,20.5,01.20,0.0,3.0,8.39,7.9~9.2,2,17,2015,11,25,52,29,41.2,55.1,-83.7,12.11,,12.79,6.0,15.18,False,64.0,57.5,59.0,6,10,3,5,6,7,4,8
서대문구,연희동,연희파크푸르지오,59㎡,10.0,10.2,10.0,10.0,03.11,-2.0,2.0,,,4,0,2018,8,32,59,45,48.2,55.1,-3.3,,,,6.0,4.33,False,61.0,53.5,54.0,6,8,6,3,4,9,4,8
서대문구,남가좌동,DMC파크뷰자이3단지,84㎡,13.9,13.9,,13.9,01.20,0.0,-4.1,,7.4~7.4,2,1,2015,11,31,58,44,47.2,55.1,-24.6,,,,6.0,8.36,False,48.0,40.5,46.0,2,10,3,3,4,7,4,8
서대문구,홍제동,문화촌현대,84㎡,8.03,7.55,8.03,7.7,02.20,2.0,16.3,4.98,4.0~5.5,5,6,2002,24,35,47,8,42.2,55.1,28.0,3.05,0.64,2.62,5.62,2.62,False,77.0,74.5,71.0,10,6,6,5,10,5,10,8
서대문구,북아현동,힐스테이트신촌,59㎡,17.5,17.5,,17.5,01.20,0.0,0.9,7.16,6.2~7.5,2,7,2023,3,25,52,29,41.2,55.1,-80.7,10.34,,10.92,6.0,12.08,False,59.5,55.5,60.0,4,10,3,5,6,10,4,8
서대문구,북아현동,두산,59㎡,12.7,13.5,12.7,13.3,02.22,-1.5,-3.3,4.72,3.9~6.0,6,22,1999,27,25,52,29,41.2,55.1,-31.1,7.98,1.28,7.12,6.0,7.12,False,54.0,48.5,56.0,2,10,6,5,6,5,4,8
서대문구,남가좌동,래미안루센티아,84㎡,14.3,14.85,14.3,14.95,02.27,0.7,-5.1,7.58,5.8~8.5,5,19,2020,6,31,58,44,47.2,55.1,-28.1,6.72,,7.19,6.0,8.77,False,52.0,45.5,51.0,2,10,6,3,4,9,4,8
서대문구,홍은동,북한산두산위브,59㎡,8.07,7.55,8.07,8.55,02.13,13.2,3.0,4.61,4.2~5.4,6,7,2020,6,39,51,12,46.2,55.1,16.7,3.46,1.04,2.63,5.65,2.63,False,64.0,63.5,65.0,6,6,6,3,10,9,10,8
서대문구,현저동,독립문극동(200-0),84㎡,13.76,13.45,13.76,14.1,03.07,4.8,2.2,6.69,5.9~7.5,5,7,1998,28,36,48,9,43.2,55.1,-23.3,7.07,,7.52,6.0,8.21,False,68.0,62.5,66.0,6,10,6,5,10,5,4,8
서대문구,홍제동,인왕산현대,59㎡,8.27,8.27,,8.27,01.17,0.0,-1.1,4.62,4.0~5.0,3,6,2000,26,35,47,8,42.2,55.1,14.6,3.65,1.17,2.71,5.79,2.71,False,49.0,49.5,59.0,2,6,3,5,10,5,8,8
서대문구,북아현동,e편한세상신촌1단지,84㎡,22.0,21.95,22.0,22.0,02.06,0.2,0.2,9.37,8.5~11.0,2,10,2018,8,25,52,29,41.2,55.1,-97.1,12.63,,13.36,6.0,16.73,False,59.0,54.5,59.0,4,10,3,5,6,9,4,8
서대문구,현저동,독립문극동(200-0),59㎡,11.95,10.6,11.95,11.95,02.05,12.7,-2.8,5.29,5.0~5.9,3,6,1998,28,36,48,9,43.2,55.1,-23.4,6.66,0.71,6.34,6.0,6.34,False,50.0,47.5,58.0,2,8,3,5,10,5,4,8
서대문구,북아현동,e편한세상신촌1단지,59㎡,18.7,18.55,18.7,18.7,02.12,0.8,0.8,7.31,5.5~7.9,2,12,2018,8,25,52,29,41.2,55.1,-93.1,11.39,,12.01,6.0,13.32,False,59.0,54.5,59.0,4,10,3,5,6,9,4,8
서대문구,남가좌동,DMC센트레빌,84㎡,12.4,12.0,12.4,12.4,03.13,3.3,3.3,,6.3~6.3,2,1,2009,17,31,58,44,47.2,55.1,-11.1,,,,6.0,6.81,False,59.5,49.5,49.0,6,10,3,3,4,6,4,8
서대문구,남가좌동,래미안남가좌2차,59㎡,12.25,11.8,12.25,12.5,03.06,5.9,8.6,5.47,5.2~5.6,6,4,2005,21,31,58,44,47.2,55.1,-26.5,6.78,0.53,6.65,6.0,6.65,False,71.0,59.0,54.0,9,10,6,3,4,5,4,8
서대문구,홍제동,홍제역해링턴플레이스,59㎡,13.7,13.0,13.7,13.7,02.20,5.4,5.4,6.43,5.5~7.0,3,12,2024,2,35,47,8,42.2,55.1,-41.5,7.27,,7.72,6.0,8.15,False,73.5,69.5,70.0,8,10,3,5,10,10,4,8
서대문구,홍은동,두산,84㎡,7.2,6.85,7.2,7.2,02.23,5.1,5.1,,4.5~4.5,2,1,1997,29,39,51,12,46.2,55.1,35.5,,,,5.04,2.3,False,62.0,59.5,59.0,8,4,3,3,10,5,10,8
서대문구,남가좌동,DMC래미안클라시스,59㎡,9.92,9.5,9.92,9.45,02.27,-0.5,5.1,4.6,4.1~5.2,6,3,2000,26,31,58,44,47.2,55.1,-2.4,5.32,1.4,4.25,6.0,4.25,False,62.0,52.5,51.0,8,6,6,3,4,5,4,8
서대문구,홍제동,서대문푸르지오센트럴파크,84㎡,18.5,17.9,18.5,18.5,02.14,3.4,3.4,,7.3~7.3,2,1,2023,3,35,47,8,42.2,55.1,-65.8,,,,6.0,13.11,False,67.5,64.5,68.0,6,10,3,5,10,10,4,8
서대문구,홍은동,북한산더샵,84㎡,13.05,12.375,13.05,14.0,03.11,13.1,1.2,6.65,5.8~7.2,7,11,2017,9,39,51,12,46.2,55.1,-16.9,6.4,,6.83,6.0,7.48,False,67.0,61.5,64.0,6,10,6,3,10,9,4,8
서대문구,남가좌동,DMC파크뷰자이3단지,59㎡,12.99,12.85,12.99,12.9875,02.02,1.1,1.7,5.83,5.1~6.3,3,5,2015,11,31,58,44,47.2,55.1,-34.1,7.16,0.17,7.42,6.0,7.42,False,60.0,50.5,50.0,6,10,3,3,4,7,4,8
서대문구,북아현동,힐스테이트신촌,84㎡,20.0,20.5,20.0,20.0,02.09,-2.4,1.2,7.16,2.5~8.6,3,5,2023,3,25,52,29,41.2,55.1,-79.2,12.84,,13.5,6.0,14.66,False,65.5,60.5,62.0,6,10,3,5,6,10,4,8
